ID,x,y,trayID,richness,rep,spID,state0_v2,state_final,species,tray_type
ID222,20.31,22.51792662,212,1,1,5,S,S,green_rom,extra_singlespp
ID223,22.01,22.51792662,212,1,1,5,S,S,green_rom,extra_singlespp
ID224,23.71,22.51792662,212,1,1,5,S,S,green_rom,extra_singlespp
ID225,0.76,23.99016981,212,1,1,5,C,I,green_rom,extra_singlespp
ID226,2.46,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID227,4.16,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID228,5.86,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID229,7.56,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID230,9.26,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID231,10.96,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID232,12.66,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID233,14.36,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID234,16.06,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID235,17.76,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID236,19.46,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID237,21.16,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID238,22.86,23.99016981,212,1,1,5,S,S,green_rom,extra_singlespp
ID1,0.76,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID2,2.46,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID3,4.16,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID4,5.86,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID5,7.56,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID6,9.26,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID7,10.96,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID8,12.66,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID9,14.36,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID10,16.06,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID11,17.76,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID12,19.46,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID13,21.16,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID14,22.86,0.434278827,213,1,2,5,S,S,green_rom,extra_singlespp
ID15,1.61,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID16,3.31,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID17,5.01,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID18,6.71,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID19,8.41,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID20,10.11,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID21,11.81,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID22,13.51,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID23,15.21,1.906522014,213,1,2,5,C,S,green_rom,extra_singlespp
ID24,16.91,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID25,18.61,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID26,20.31,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID27,22.01,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID28,23.71,1.906522014,213,1,2,5,S,S,green_rom,extra_singlespp
ID29,0.76,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID30,2.46,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID31,4.16,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID32,5.86,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID33,7.56,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID34,9.26,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID35,10.96,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID36,12.66,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID37,14.36,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID38,16.06,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID39,17.76,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID40,19.46,3.3787652,213,1,2,5,C,S,green_rom,extra_singlespp
ID41,21.16,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID42,22.86,3.3787652,213,1,2,5,S,S,green_rom,extra_singlespp
ID43,1.61,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID44,3.31,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID45,5.01,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID46,6.71,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID47,8.41,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID48,10.11,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID49,11.81,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID50,13.51,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID51,15.21,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID52,16.91,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID53,18.61,4.851008386,213,1,2,5,C,I,green_rom,extra_singlespp
ID54,20.31,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID55,22.01,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID56,23.71,4.851008386,213,1,2,5,S,S,green_rom,extra_singlespp
ID57,0.76,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID58,2.46,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID59,4.16,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID60,5.86,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID61,7.56,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID62,9.26,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID63,10.96,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID64,12.66,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID65,14.36,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID66,16.06,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID67,17.76,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID68,19.46,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID69,21.16,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID70,22.86,6.323251573,213,1,2,5,S,S,green_rom,extra_singlespp
ID71,1.61,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID72,3.31,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID73,5.01,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID74,6.71,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID75,8.41,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID76,10.11,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID77,11.81,7.795494759,213,1,2,5,C,S,green_rom,extra_singlespp
ID78,13.51,7.795494759,213,1,2,5,C,I,green_rom,extra_singlespp
ID79,15.21,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID80,16.91,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID81,18.61,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID82,20.31,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID83,22.01,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID84,23.71,7.795494759,213,1,2,5,S,S,green_rom,extra_singlespp
ID85,0.76,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID86,2.46,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID87,4.16,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID88,5.86,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID89,7.56,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID90,9.26,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID91,10.96,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID92,12.66,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID93,14.36,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID94,16.06,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID95,17.76,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID96,19.46,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID97,21.16,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID98,22.86,9.267737946,213,1,2,5,S,S,green_rom,extra_singlespp
ID99,1.61,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID100,3.31,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID101,5.01,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID102,6.71,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID103,8.41,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID104,10.11,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID105,11.81,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID106,13.51,10.73998113,213,1,2,5,C,I,green_rom,extra_singlespp
ID107,15.21,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID108,16.91,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID109,18.61,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID110,20.31,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID111,22.01,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID112,23.71,10.73998113,213,1,2,5,S,S,green_rom,extra_singlespp
ID113,0.76,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID114,2.46,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID115,4.16,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID116,5.86,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID117,7.56,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID118,9.26,12.21222432,213,1,2,5,C,I,green_rom,extra_singlespp
ID119,10.96,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID120,12.66,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID121,14.36,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID122,16.06,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID123,17.76,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID124,19.46,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID125,21.16,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID126,22.86,12.21222432,213,1,2,5,S,S,green_rom,extra_singlespp
ID127,1.61,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID128,3.31,13.68446751,213,1,2,5,C,S,green_rom,extra_singlespp
ID129,5.01,13.68446751,213,1,2,5,S,I,green_rom,extra_singlespp
ID130,6.71,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID131,8.41,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID132,10.11,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID133,11.81,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID134,13.51,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID135,15.21,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID136,16.91,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID137,18.61,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID138,20.31,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID139,22.01,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID140,23.71,13.68446751,213,1,2,5,S,S,green_rom,extra_singlespp
ID141,0.76,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID142,2.46,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID143,4.16,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID144,5.86,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID145,7.56,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID146,9.26,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID147,10.96,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID148,12.66,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID149,14.36,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID150,16.06,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID151,17.76,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID152,19.46,15.15671069,213,1,2,5,C,I,green_rom,extra_singlespp
ID153,21.16,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID154,22.86,15.15671069,213,1,2,5,S,S,green_rom,extra_singlespp
ID155,1.61,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID156,3.31,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID157,5.01,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID158,6.71,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID159,8.41,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID160,10.11,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID161,11.81,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID162,13.51,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID163,15.21,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID164,16.91,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID165,18.61,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID166,20.31,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID167,22.01,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID168,23.71,16.62895388,213,1,2,5,S,S,green_rom,extra_singlespp
ID169,0.76,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID170,2.46,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID171,4.16,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID172,5.86,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID173,7.56,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID174,9.26,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID175,10.96,18.10119706,213,1,2,5,C,I,green_rom,extra_singlespp
ID176,12.66,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID177,14.36,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID178,16.06,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID179,17.76,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID180,19.46,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID181,21.16,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID182,22.86,18.10119706,213,1,2,5,S,S,green_rom,extra_singlespp
ID183,1.61,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID184,3.31,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID185,5.01,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID186,6.71,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID187,8.41,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID188,10.11,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID189,11.81,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID190,13.51,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID191,15.21,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID192,16.91,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID193,18.61,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID194,20.31,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID195,22.01,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID196,23.71,19.57344025,213,1,2,5,S,S,green_rom,extra_singlespp
ID197,0.76,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID198,2.46,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID199,4.16,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID200,5.86,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID201,7.56,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID202,9.26,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID203,10.96,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID204,12.66,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID205,14.36,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID206,16.06,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID207,17.76,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID208,19.46,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID209,21.16,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID210,22.86,21.04568344,213,1,2,5,S,S,green_rom,extra_singlespp
ID211,1.61,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID212,3.31,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID213,5.01,22.51792662,213,1,2,5,C,I,green_rom,extra_singlespp
ID214,6.71,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID215,8.41,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID216,10.11,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID217,11.81,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID218,13.51,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID219,15.21,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID220,16.91,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID221,18.61,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID222,20.31,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID223,22.01,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID224,23.71,22.51792662,213,1,2,5,S,S,green_rom,extra_singlespp
ID225,0.76,23.99016981,213,1,2,5,C,I,green_rom,extra_singlespp
ID226,2.46,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID227,4.16,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID228,5.86,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID229,7.56,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID230,9.26,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID231,10.96,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID232,12.66,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID233,14.36,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID234,16.06,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID235,17.76,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID236,19.46,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID237,21.16,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID238,22.86,23.99016981,213,1,2,5,S,S,green_rom,extra_singlespp
ID1,0.76,0.434278827,214,1,3,5,C,S,green_rom,extra_singlespp
ID2,2.46,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID3,4.16,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID4,5.86,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID5,7.56,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID6,9.26,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID7,10.96,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID8,12.66,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID9,14.36,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID10,16.06,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID11,17.76,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID12,19.46,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID13,21.16,0.434278827,214,1,3,5,C,I,green_rom,extra_singlespp
ID14,22.86,0.434278827,214,1,3,5,S,S,green_rom,extra_singlespp
ID15,1.61,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID16,3.31,1.906522014,214,1,3,5,C,S,green_rom,extra_singlespp
ID17,5.01,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID18,6.71,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID19,8.41,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID20,10.11,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID21,11.81,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID22,13.51,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID23,15.21,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID24,16.91,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID25,18.61,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID26,20.31,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID27,22.01,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID28,23.71,1.906522014,214,1,3,5,S,S,green_rom,extra_singlespp
ID29,0.76,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID30,2.46,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID31,4.16,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID32,5.86,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID33,7.56,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID34,9.26,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID35,10.96,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID36,12.66,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID37,14.36,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID38,16.06,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID39,17.76,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID40,19.46,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID41,21.16,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID42,22.86,3.3787652,214,1,3,5,S,S,green_rom,extra_singlespp
ID43,1.61,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID44,3.31,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID45,5.01,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID46,6.71,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID47,8.41,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID48,10.11,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID49,11.81,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID50,13.51,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID51,15.21,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID52,16.91,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID53,18.61,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID54,20.31,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID55,22.01,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID56,23.71,4.851008386,214,1,3,5,S,S,green_rom,extra_singlespp
ID57,0.76,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID58,2.46,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID59,4.16,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID60,5.86,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID61,7.56,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID62,9.26,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID63,10.96,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID64,12.66,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID65,14.36,6.323251573,214,1,3,5,C,I,green_rom,extra_singlespp
ID66,16.06,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID67,17.76,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID68,19.46,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID69,21.16,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID70,22.86,6.323251573,214,1,3,5,S,S,green_rom,extra_singlespp
ID71,1.61,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID72,3.31,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID73,5.01,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID74,6.71,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID75,8.41,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID76,10.11,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID77,11.81,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID78,13.51,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID79,15.21,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID80,16.91,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID81,18.61,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID82,20.31,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID83,22.01,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID84,23.71,7.795494759,214,1,3,5,S,S,green_rom,extra_singlespp
ID85,0.76,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID86,2.46,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID87,4.16,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID88,5.86,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID89,7.56,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID90,9.26,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID91,10.96,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID92,12.66,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID93,14.36,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID94,16.06,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID95,17.76,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID96,19.46,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID97,21.16,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID98,22.86,9.267737946,214,1,3,5,S,S,green_rom,extra_singlespp
ID99,1.61,10.73998113,214,1,3,5,S,S,green_rom,extra_singlespp
ID100,3.31,10.73998113,214,1,3,5,S,S,green_rom,extra_singlespp
ID101,5.01,10.73998113,214,1,3,5,S,S,green_rom,extra_singlespp
ID102,6.71,10.73998113,214,1,3,5,S,S,green_rom,extra_singlespp
ID103,8.41,10.73998113,214,1,3,5,S,S,green_rom,extra_singlespp
