ID,x,y,horiz,vert,trayID,rand,dens,richness,rep,SD,spID,comp,state0,state0_v2,day_infected,NOTES
ID77,11.81,7.795494759,7.5,L,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID78,13.51,7.795494759,8.5,L,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID79,15.21,7.795494759,9.5,L,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID80,16.91,7.795494759,10.5,L,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID81,18.61,7.795494759,11.5,L,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID82,20.31,7.795494759,12.5,L,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID83,22.01,7.795494759,13.5,L,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID84,23.71,7.795494759,14.5,L,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID85,0.76,9.267737946,1,K,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID86,2.46,9.267737946,2,K,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID87,4.16,9.267737946,3,K,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID88,5.86,9.267737946,4,K,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID89,7.56,9.267737946,5,K,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID90,9.26,9.267737946,6,K,104,stoch,add,4,8,0.5,arugula,0.3,C,C,6,
ID91,10.96,9.267737946,7,K,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID92,12.66,9.267737946,8,K,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,18,
ID93,14.36,9.267737946,9,K,104,stoch,add,4,8,0.5,green_rom,0,C,C,,
ID94,16.06,9.267737946,10,K,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,18,
ID95,17.76,9.267737946,11,K,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID96,19.46,9.267737946,12,K,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID97,21.16,9.267737946,13,K,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID98,22.86,9.267737946,14,K,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID99,1.61,10.73998113,1.5,J,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID100,3.31,10.73998113,2.5,J,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID101,5.01,10.73998113,3.5,J,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID102,6.71,10.73998113,4.5,J,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID103,8.41,10.73998113,5.5,J,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID104,10.11,10.73998113,6.5,J,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID105,11.81,10.73998113,7.5,J,104,stoch,add,4,8,0.5,arugula,0.3,S,S,12,
ID106,13.51,10.73998113,8.5,J,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID107,15.21,10.73998113,9.5,J,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,15,
ID108,16.91,10.73998113,10.5,J,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID109,18.61,10.73998113,11.5,J,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID110,20.31,10.73998113,12.5,J,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID111,22.01,10.73998113,13.5,J,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID112,23.71,10.73998113,14.5,J,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID113,0.76,12.21222432,1,I,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID114,2.46,12.21222432,2,I,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID115,4.16,12.21222432,3,I,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID116,5.86,12.21222432,4,I,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID117,7.56,12.21222432,5,I,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID118,9.26,12.21222432,6,I,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,18,
ID119,10.96,12.21222432,7,I,104,stoch,add,4,8,0.5,green_rom,0,S,S,9,
ID120,12.66,12.21222432,8,I,104,stoch,add,4,8,0.5,radish,1,S,S,9,
ID121,14.36,12.21222432,9,I,104,stoch,add,4,8,0.5,arugula,0.3,S,S,12,
ID122,16.06,12.21222432,10,I,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID123,17.76,12.21222432,11,I,104,stoch,add,4,8,0.5,green_rom,0,S,S,18,
ID124,19.46,12.21222432,12,I,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID125,21.16,12.21222432,13,I,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID126,22.86,12.21222432,14,I,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID127,1.61,13.68446751,1.5,H,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID128,3.31,13.68446751,2.5,H,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID129,5.01,13.68446751,3.5,H,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID130,6.71,13.68446751,4.5,H,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID131,8.41,13.68446751,5.5,H,104,stoch,add,4,8,0.5,arugula,0.3,S,S,12,
ID132,10.11,13.68446751,6.5,H,104,stoch,add,4,8,0.5,radish,1,C,C,6,
ID133,11.81,13.68446751,7.5,H,104,stoch,add,4,8,0.5,green_rom,0,S,S,12,
ID134,13.51,13.68446751,8.5,H,104,stoch,add,4,8,0.5,arugula,0.3,S,S,12,
ID135,15.21,13.68446751,9.5,H,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID136,16.91,13.68446751,10.5,H,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,18,
ID137,18.61,13.68446751,11.5,H,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID138,20.31,13.68446751,12.5,H,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID139,22.01,13.68446751,13.5,H,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID140,23.71,13.68446751,14.5,H,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID141,0.76,15.15671069,1,G,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID142,2.46,15.15671069,2,G,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID143,4.16,15.15671069,3,G,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID144,5.86,15.15671069,4,G,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID145,7.56,15.15671069,5,G,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID146,9.26,15.15671069,6,G,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID147,10.96,15.15671069,7,G,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID148,12.66,15.15671069,8,G,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,18,
ID149,14.36,15.15671069,9,G,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID150,16.06,15.15671069,10,G,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID151,17.76,15.15671069,11,G,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID152,19.46,15.15671069,12,G,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID153,21.16,15.15671069,13,G,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID154,22.86,15.15671069,14,G,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID155,1.61,16.62895388,1.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID156,3.31,16.62895388,2.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID157,5.01,16.62895388,3.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID158,6.71,16.62895388,4.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID159,8.41,16.62895388,5.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID160,10.11,16.62895388,6.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID161,11.81,16.62895388,7.5,F,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID162,13.51,16.62895388,8.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID163,15.21,16.62895388,9.5,F,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID164,16.91,16.62895388,10.5,F,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID165,18.61,16.62895388,11.5,F,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID166,20.31,16.62895388,12.5,F,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID167,22.01,16.62895388,13.5,F,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID168,23.71,16.62895388,14.5,F,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID169,0.76,18.10119706,1,E,104,stoch,add,4,8,0.5,green_rom,0,S,S,18,
ID170,2.46,18.10119706,2,E,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID171,4.16,18.10119706,3,E,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID172,5.86,18.10119706,4,E,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID173,7.56,18.10119706,5,E,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID174,9.26,18.10119706,6,E,104,stoch,add,4,8,0.5,green_rom,0,C,C,6,
ID175,10.96,18.10119706,7,E,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,15,
ID176,12.66,18.10119706,8,E,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID177,14.36,18.10119706,9,E,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID178,16.06,18.10119706,10,E,104,stoch,add,4,8,0.5,green_rom,0,S,S,18,
ID179,17.76,18.10119706,11,E,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID180,19.46,18.10119706,12,E,104,stoch,add,4,8,0.5,arugula,0.3,S,S,,
ID181,21.16,18.10119706,13,E,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID182,22.86,18.10119706,14,E,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID183,1.61,19.57344025,1.5,D,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID184,3.31,19.57344025,2.5,D,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID185,5.01,19.57344025,3.5,D,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID186,6.71,19.57344025,4.5,D,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID187,8.41,19.57344025,5.5,D,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID188,10.11,19.57344025,6.5,D,104,stoch,add,4,8,0.5,arugula,0.3,S,S,12,
ID189,11.81,19.57344025,7.5,D,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID190,13.51,19.57344025,8.5,D,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID191,15.21,19.57344025,9.5,D,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID192,16.91,19.57344025,10.5,D,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,18,
ID193,18.61,19.57344025,11.5,D,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID194,20.31,19.57344025,12.5,D,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID195,22.01,19.57344025,13.5,D,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,,
ID196,23.71,19.57344025,14.5,D,104,stoch,add,4,8,0.5,radish,1,S,S,,
ID197,0.76,21.04568344,1,C,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID198,2.46,21.04568344,2,C,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID199,4.16,21.04568344,3,C,104,stoch,add,4,8,0.5,radish,1,S,S,9,
ID200,5.86,21.04568344,4,C,104,stoch,add,4,8,0.5,red_rom,0.1,C,C,6,
ID201,7.56,21.04568344,5,C,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID202,9.26,21.04568344,6,C,104,stoch,add,4,8,0.5,arugula,0.3,S,S,12,
ID203,10.96,21.04568344,7,C,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,12,
ID204,12.66,21.04568344,8,C,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,x,
ID205,14.36,21.04568344,9,C,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID206,16.06,21.04568344,10,C,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID207,17.76,21.04568344,11,C,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID208,19.46,21.04568344,12,C,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID209,21.16,21.04568344,13,C,104,stoch,add,4,8,0.5,green_rom,0,S,S,18,
ID210,22.86,21.04568344,14,C,104,stoch,add,4,8,0.5,green_rom,0,S,S,18,
ID211,1.61,22.51792662,1.5,B,104,stoch,add,4,8,0.5,green_rom,0,S,S,18,
ID212,3.31,22.51792662,2.5,B,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,12,
ID213,5.01,22.51792662,3.5,B,104,stoch,add,4,8,0.5,arugula,0.3,C,C,6,
ID214,6.71,22.51792662,4.5,B,104,stoch,add,4,8,0.5,green_rom,0,S,S,12,
ID215,8.41,22.51792662,5.5,B,104,stoch,add,4,8,0.5,radish,1,S,S,9,
ID216,10.11,22.51792662,6.5,B,104,stoch,add,4,8,0.5,radish,1,S,S,9,
ID217,11.81,22.51792662,7.5,B,104,stoch,add,4,8,0.5,green_rom,0,S,S,12,
ID218,13.51,22.51792662,8.5,B,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID219,15.21,22.51792662,9.5,B,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID220,16.91,22.51792662,10.5,B,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID221,18.61,22.51792662,11.5,B,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID222,20.31,22.51792662,12.5,B,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,18,
ID223,22.01,22.51792662,13.5,B,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID224,23.71,22.51792662,14.5,B,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID225,0.76,23.99016981,1,A,104,stoch,add,4,8,0.5,radish,1,S,S,15,
ID226,2.46,23.99016981,2,A,104,stoch,add,4,8,0.5,green_rom,0,S,S,15,
ID227,4.16,23.99016981,3,A,104,stoch,add,4,8,0.5,red_rom,0.1,S,S,15,
ID228,5.86,23.99016981,4,A,104,stoch,add,4,8,0.5,radish,1,S,S,12,
ID229,7.56,23.99016981,5,A,104,stoch,add,4,8,0.5,radish,1,S,S,12,
ID230,9.26,23.99016981,6,A,104,stoch,add,4,8,0.5,green_rom,0,C,C,9,
ID231,10.96,23.99016981,7,A,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID232,12.66,23.99016981,8,A,104,stoch,add,4,8,0.5,arugula,0.3,S,S,12,
ID233,14.36,23.99016981,9,A,104,stoch,add,4,8,0.5,radish,1,C,C,6,
ID234,16.06,23.99016981,10,A,104,stoch,add,4,8,0.5,arugula,0.3,S,S,x,
ID235,17.76,23.99016981,11,A,104,stoch,add,4,8,0.5,arugula,0.3,S,S,15,
ID236,19.46,23.99016981,12,A,104,stoch,add,4,8,0.5,green_rom,0,S,S,,
ID237,21.16,23.99016981,13,A,104,stoch,add,4,8,0.5,arugula,0.3,S,S,18,
ID238,22.86,23.99016981,14,A,104,stoch,add,4,8,0.5,radish,1,S,S,18,
ID1,0.76,0.434278827,1,Q,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID2,2.46,0.434278827,2,Q,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID3,4.16,0.434278827,3,Q,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID4,5.86,0.434278827,4,Q,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID5,7.56,0.434278827,5,Q,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID6,9.26,0.434278827,6,Q,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID7,10.96,0.434278827,7,Q,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID8,12.66,0.434278827,8,Q,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID9,14.36,0.434278827,9,Q,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID10,16.06,0.434278827,10,Q,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID11,17.76,0.434278827,11,Q,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID12,19.46,0.434278827,12,Q,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID13,21.16,0.434278827,13,Q,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID14,22.86,0.434278827,14,Q,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID15,1.61,1.906522014,1.5,P,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID16,3.31,1.906522014,2.5,P,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID17,5.01,1.906522014,3.5,P,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID18,6.71,1.906522014,4.5,P,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID19,8.41,1.906522014,5.5,P,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID20,10.11,1.906522014,6.5,P,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID21,11.81,1.906522014,7.5,P,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID22,13.51,1.906522014,8.5,P,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID23,15.21,1.906522014,9.5,P,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID24,16.91,1.906522014,10.5,P,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID25,18.61,1.906522014,11.5,P,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID26,20.31,1.906522014,12.5,P,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID27,22.01,1.906522014,13.5,P,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID28,23.71,1.906522014,14.5,P,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID29,0.76,3.3787652,1,O,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID30,2.46,3.3787652,2,O,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID31,4.16,3.3787652,3,O,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID32,5.86,3.3787652,4,O,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID33,7.56,3.3787652,5,O,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID34,9.26,3.3787652,6,O,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID35,10.96,3.3787652,7,O,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID36,12.66,3.3787652,8,O,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID37,14.36,3.3787652,9,O,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID38,16.06,3.3787652,10,O,105,stoch,add,4,9,0.5,arugula,0.3,S,S,12,
ID39,17.76,3.3787652,11,O,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID40,19.46,3.3787652,12,O,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID41,21.16,3.3787652,13,O,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID42,22.86,3.3787652,14,O,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID43,1.61,4.851008386,1.5,N,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID44,3.31,4.851008386,2.5,N,105,stoch,add,4,9,0.5,green_rom,0,C,C,6,
ID45,5.01,4.851008386,3.5,N,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID46,6.71,4.851008386,4.5,N,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID47,8.41,4.851008386,5.5,N,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID48,10.11,4.851008386,6.5,N,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID49,11.81,4.851008386,7.5,N,105,stoch,add,4,9,0.5,arugula,0.3,S,S,18,
ID50,13.51,4.851008386,8.5,N,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID51,15.21,4.851008386,9.5,N,105,stoch,add,4,9,0.5,arugula,0.3,S,S,12,
ID52,16.91,4.851008386,10.5,N,105,stoch,add,4,9,0.5,green_rom,0,S,S,9,
ID53,18.61,4.851008386,11.5,N,105,stoch,add,4,9,0.5,arugula,0.3,S,S,9,
ID54,20.31,4.851008386,12.5,N,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID55,22.01,4.851008386,13.5,N,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID56,23.71,4.851008386,14.5,N,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID57,0.76,6.323251573,1,M,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID58,2.46,6.323251573,2,M,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID59,4.16,6.323251573,3,M,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID60,5.86,6.323251573,4,M,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID61,7.56,6.323251573,5,M,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID62,9.26,6.323251573,6,M,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID63,10.96,6.323251573,7,M,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID64,12.66,6.323251573,8,M,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID65,14.36,6.323251573,9,M,105,stoch,add,4,9,0.5,arugula,0.3,S,S,15,
ID66,16.06,6.323251573,10,M,105,stoch,add,4,9,0.5,arugula,0.3,S,S,9,
ID67,17.76,6.323251573,11,M,105,stoch,add,4,9,0.5,basil,0.2,S,S,9,
ID68,19.46,6.323251573,12,M,105,stoch,add,4,9,0.5,basil,0.2,S,S,9,
ID69,21.16,6.323251573,13,M,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID70,22.86,6.323251573,14,M,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID71,1.61,7.795494759,1.5,L,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID72,3.31,7.795494759,2.5,L,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID73,5.01,7.795494759,3.5,L,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID74,6.71,7.795494759,4.5,L,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID75,8.41,7.795494759,5.5,L,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID76,10.11,7.795494759,6.5,L,105,stoch,add,4,9,0.5,arugula,0.3,S,S,18,
ID77,11.81,7.795494759,7.5,L,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID78,13.51,7.795494759,8.5,L,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID79,15.21,7.795494759,9.5,L,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID80,16.91,7.795494759,10.5,L,105,stoch,add,4,9,0.5,basil,0.2,C,C,6,
ID81,18.61,7.795494759,11.5,L,105,stoch,add,4,9,0.5,butter,0,S,S,9,
ID82,20.31,7.795494759,12.5,L,105,stoch,add,4,9,0.5,arugula,0.3,S,S,9,
ID83,22.01,7.795494759,13.5,L,105,stoch,add,4,9,0.5,butter,0,S,S,9,
ID84,23.71,7.795494759,14.5,L,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID85,0.76,9.267737946,1,K,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID86,2.46,9.267737946,2,K,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID87,4.16,9.267737946,3,K,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID88,5.86,9.267737946,4,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID89,7.56,9.267737946,5,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID90,9.26,9.267737946,6,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID91,10.96,9.267737946,7,K,105,stoch,add,4,9,0.5,butter,0,S,S,18,
ID92,12.66,9.267737946,8,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID93,14.36,9.267737946,9,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID94,16.06,9.267737946,10,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID95,17.76,9.267737946,11,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID96,19.46,9.267737946,12,K,105,stoch,add,4,9,0.5,basil,0.2,S,S,9,
ID97,21.16,9.267737946,13,K,105,stoch,add,4,9,0.5,butter,0,S,S,9,
ID98,22.86,9.267737946,14,K,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID99,1.61,10.73998113,1.5,J,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID100,3.31,10.73998113,2.5,J,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID101,5.01,10.73998113,3.5,J,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID102,6.71,10.73998113,4.5,J,105,stoch,add,4,9,0.5,arugula,0.3,S,S,,
ID103,8.41,10.73998113,5.5,J,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID104,10.11,10.73998113,6.5,J,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID105,11.81,10.73998113,7.5,J,105,stoch,add,4,9,0.5,green_rom,0,S,S,18,
ID106,13.51,10.73998113,8.5,J,105,stoch,add,4,9,0.5,butter,0,S,S,18,
ID107,15.21,10.73998113,9.5,J,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID108,16.91,10.73998113,10.5,J,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID109,18.61,10.73998113,11.5,J,105,stoch,add,4,9,0.5,butter,0,C,C,6,
ID110,20.31,10.73998113,12.5,J,105,stoch,add,4,9,0.5,butter,0,S,S,9,
ID111,22.01,10.73998113,13.5,J,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID112,23.71,10.73998113,14.5,J,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID113,0.76,12.21222432,1,I,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID114,2.46,12.21222432,2,I,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID115,4.16,12.21222432,3,I,105,stoch,add,4,9,0.5,green_rom,0,S,S,,
ID116,5.86,12.21222432,4,I,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID117,7.56,12.21222432,5,I,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID118,9.26,12.21222432,6,I,105,stoch,add,4,9,0.5,butter,0,S,S,,
ID119,10.96,12.21222432,7,I,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID120,12.66,12.21222432,8,I,105,stoch,add,4,9,0.5,butter,0,S,S,18,
ID121,14.36,12.21222432,9,I,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID122,16.06,12.21222432,10,I,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID123,17.76,12.21222432,11,I,105,stoch,add,4,9,0.5,green_rom,0,S,S,15,
ID124,19.46,12.21222432,12,I,105,stoch,add,4,9,0.5,basil,0.2,S,S,,
ID125,21.16,12.21222432,13,I,105,stoch,add,4,9,0.5,basil,0.2,S,S,9,
